dataset,ID,station,depth,environment,carbon_per_liter,nitrogen_per_liter,temperature,salinity,mcn,dissolved_oxygen,phosphate,total_P,nitrate,nitrite,nitrate_nitrite,ammonium,total_N,chl_a,latitude,longitude,pH,par,doC,tdN,poC,pN,year,month,day,insolation,diC,date
beauford,BSL2012.177,BPDL,2,seawater,,,-0.7,29.6,2.738564875,13.5,,,0.7,,,0,,0.1,70.1356,-143.63745,7.2,,0.97,0.08,43.2,5,2012,8,15,,,
beauford,BSL2012.178,BPDL,2,seawater,,,-0.7,29.6,2.713408843,13.5,,,0.7,,,0,,0.1,70.1356,-143.63745,7.2,,0.97,0.08,43.2,5,2012,8,15,,,
beauford,BSL2012.179,BPDL,2,seawater,,,-0.7,29.6,2.691968169,13.5,,,0.7,,,0,,0.1,70.1356,-143.63745,7.2,,0.97,0.08,43.2,5,2012,8,15,,,
beauford,BSL2012.180,JA3,1,seawater,,,9.1,21.4,2.603677242,11.1,,,0,,,0,,0.6,70.1162,-143.37867,7.8,,1.35,0.09,398.2,60.8,2012,8,15,,,
beauford,BSL2012.182,JA3,1,seawater,,,9.1,21.4,2.578695617,11.1,,,0,,,0,,0.6,70.1162,-143.37867,7.8,,1.35,0.09,398.2,60.8,2012,8,15,,,
beauford,BSL2012.183,JA3,1,seawater,,,9.1,21.4,2.604949124,11.1,,,0,,,0,,0.6,70.1162,-143.37867,7.8,,1.35,0.09,398.2,60.8,2012,8,15,,,
beauford,BSL2012.184,KA3,1,seawater,,,9.4,19.5,2.499363331,10.7,,,0,,,0.5,,0.3,70.1185,-143.56963,7.8,,1.25,0.07,126.6,28.9,2012,8,15,,,
beauford,BSL2012.186,KA3,1,seawater,,,9.4,19.5,2.537206862,10.7,,,0,,,0.5,,0.3,70.1185,-143.56963,7.8,,1.25,0.07,126.6,28.9,2012,8,15,,,
beauford,BSL2012.187,KA3,1,seawater,,,9.4,19.5,2.558155686,10.7,,,0,,,0.5,,0.3,70.1185,-143.56963,7.8,,1.25,0.07,126.6,28.9,2012,8,15,,,
beauford,BSL2012.188,KAK,2,seawater,,,9.4,19.7,2.494295814,10.6,,,0,,,1,,15.4,70.1238,-143.58328,7.8,,2.41,0.1,484.5,81.5,2012,8,15,,,
beauford,BSL2012.190,KAK,2,seawater,,,9.4,19.7,2.579879313,10.6,,,0,,,1,,15.4,70.1238,-143.58328,7.8,,2.41,0.1,484.5,81.5,2012,8,15,,,
beauford,BSL2012.191,KAK,2,seawater,,,9.4,19.7,2.525963581,10.6,,,0,,,1,,15.4,70.1238,-143.58328,7.8,,2.41,0.1,484.5,81.5,2012,8,15,,,
beauford,BSL2012.192,KAA,2,seawater,,,-2.4,42.1,2.469886451,8.6,,,4,,,4.8,,0,70.089,-143.62332,7.3,,1.44,0.29,106,15.2,2012,4,17,,,
beauford,BSL2012.193,KAA,2,seawater,,,-2.4,42.1,2.60234849,8.6,,,4,,,4.8,,0,70.089,-143.62332,7.3,,1.44,0.29,106,15.2,2012,4,17,,,
beauford,BSL2012.194,JAA,2,seawater,,,-1.8,31.3,NA,NA,,,0.4,,,0,,0.1,70.1068,-143.44347,7.9,,0.92,0.09,48,6.2,2012,4,18,,,
beauford,BSL2012.195,JAA,2,seawater,,,-1.8,31.3,2.547587364,NA,,,0.4,,,0,,0.1,70.1068,-143.44347,7.9,,0.92,0.09,48,6.2,2012,4,18,,,
beauford,BSL2012.200,BPDL,2,seawater,,,-1.8,31.4,NA,13.4,,,0.7,,,0,,0.1,70.1356,-143.63745,7.8,,0.97,0.08,43.2,5,2012,4,22,,,
beauford,BSL2012.201,BPDL,2,seawater,,,-1.8,31.4,2.556999853,13.4,,,0.7,,,0,,0.1,70.1356,-143.63745,7.8,,0.97,0.08,43.2,5,2012,4,22,,,
beauford,BSL2012.208,BPDL,2,seawater,,,1.8,4.4,2.605086032,14.4,,,0.7,,,0,,0.1,70.1356,-143.63745,7.2,,0.97,0.08,43.2,5,2012,6,26,,,
beauford,BSL2012.209,BPDL,2,seawater,,,1.8,4.4,2.594791908,14.4,,,0.7,,,0,,0.1,70.1356,-143.63745,7.2,,0.97,0.08,43.2,5,2012,6,26,,,
beauford,BSL2012.210,JA2,1,seawater,,,3.2,3.3,2.672962659,14.1,,,0,,,0.9,,0.3,70.1096,-143.42718,7.8,,1.27,0.08,228.4,34.4,2012,6,27,,,
beauford,BSL2012.211,JA2,1,seawater,,,3.2,3.3,2.680768077,14.1,,,0,,,0.9,,0.3,70.1096,-143.42718,7.8,,1.27,0.08,228.4,34.4,2012,6,27,,,
beauford,BSL2012.214,KA4,2,seawater,,,4.3,3.4,2.613194724,13.6,,,0,,,0,,2.4,70.1093,-143.59897,7.4,,2.37,0.1,436.3,65.3,2012,6,29,,,
beauford,BSL2012.215,KA4,2,seawater,,,4.3,3.4,2.6583233,13.6,,,0,,,0,,2.4,70.1093,-143.59897,7.4,,2.37,0.1,436.3,65.3,2012,6,29,,,
beauford,BSL2012.218,KA2,1,seawater,,,11.5,23,NA,7.9,,,0,,,0.5,,0.1,70.1008,-143.57823,8,,1.34,0.09,171.2,29.4,2012,8,7,,,
beauford,BSL2012.219,KA2,1,seawater,,,11.5,23,2.608353548,7.9,,,0,,,0.5,,0.1,70.1008,-143.57823,8,,1.34,0.09,171.2,29.4,2012,8,7,,,
beauford,BSL2012.226,JA2,1,seawater,,,8.3,22.1,NA,10.8,,,0,,,0.9,,0.3,70.1096,-143.42718,8,,1.27,0.08,228.4,34.4,2012,8,11,,,
beauford,BSL2012.227,JA2,1,seawater,,,8.3,22.1,2.641206099,10.8,,,0,,,0.9,,0.3,70.1096,-143.42718,8,,1.27,0.08,228.4,34.4,2012,8,11,,,
beauford,BSL2012.234,BPDL,2,seawater,,,-0.7,29.6,NA,13.5,,,0.7,,,0,,0.1,70.1356,-143.63745,7.2,,0.97,0.08,43.2,5,2012,8,15,,,
beauford,BSL2012.235,BPDL,2,seawater,,,-0.7,29.6,2.696279749,13.5,,,0.7,,,0,,0.1,70.1356,-143.63745,7.2,,0.97,0.08,43.2,5,2012,8,15,,,
beauford,BSL2013.002,KAA,2,seawater,,,NA,NA,2.697653414,NA,,,4,,,4.8,,0,NA,NA,NA,,1.44,0.29,106,15.2,2013,4,9,,,
beauford,BSL2013.003,KAA,2,seawater,,,NA,NA,2.66692229,NA,,,4,,,4.8,,0,NA,NA,NA,,1.44,0.29,106,15.2,2013,4,9,,,
beauford,BSL2013.004,KAA,2,seawater,,,NA,NA,2.722849412,NA,,,4,,,4.8,,0,NA,NA,NA,,1.44,0.29,106,15.2,2013,4,9,,,
beauford,BSL2013.009,BPDL,2,seawater,,,NA,NA,2.497794493,NA,,,0.7,,,0,,0.1,NA,NA,NA,,0.97,0.08,43.2,5,2013,4,13,,,
beauford,BSL2013.010,BPDL,2,seawater,,,NA,NA,NA,NA,,,0.7,,,0,,0.1,NA,NA,NA,,0.97,0.08,43.2,5,2013,4,13,,,
beauford,BSL2013.011,BPDL,2,seawater,,,NA,NA,2.496226175,NA,,,0.7,,,0,,0.1,NA,NA,NA,,0.97,0.08,43.2,5,2013,4,13,,,
beauford,BSL2013.017,JAA,2,seawater,,,NA,NA,2.476008716,NA,,,0.4,,,0,,0.1,NA,NA,NA,,0.92,0.09,48,6.2,2013,4,13,,,
beauford,BSL2013.019,JAA,2,seawater,,,NA,NA,2.649455309,NA,,,0.4,,,0,,0.1,NA,NA,NA,,0.92,0.09,48,6.2,2013,4,13,,,
beauford,BSL2013.025,ANA,2,seawater,,,-2,33.3,2.385204348,13.1,,,0.5,,,0,,0.1,69.9592,-142.49365,7.5,,0.96,0.07,75.6,9.3,2013,4,15,,,
beauford,BSL2013.026,ANA,2,seawater,,,-2,33.3,2.433223888,13.1,,,0.5,,,0,,0.1,69.9592,-142.49365,7.5,,0.96,0.07,75.6,9.3,2013,4,15,,,
beauford,BSL2013.027,ANA,2,seawater,,,-2,33.3,2.461715605,13.1,,,0.5,,,0,,0.1,69.9592,-142.49365,7.5,,0.96,0.07,75.6,9.3,2013,4,15,,,
beauford,BSL2013.033,NUA,2,seawater,,,-2.5,41.8,2.653017563,9.4,,,2.5,,,1.7,,0.1,69.8794,-142.2497,7.4,,1.3,0.17,82.4,11,2013,4,15,,,
beauford,BSL2013.034,NUA,2,seawater,,,-2.5,41.8,2.570630123,9.4,,,2.5,,,1.7,,0.1,69.8794,-142.2497,7.4,,1.3,0.17,82.4,11,2013,4,15,,,
beauford,BSL2013.035,NUA,2,seawater,,,-2.5,41.8,2.654779778,9.4,,,2.5,,,1.7,,0.1,69.8794,-142.2497,7.4,,1.3,0.17,82.4,11,2013,4,15,,,
beauford,BSL2013.040,JAA,2,seawater,,,NA,NA,2.246759608,NA,,,0.4,,,0,,0.1,NA,NA,NA,,0.92,0.09,48,6.2,2013,4,17,,,
beauford,BSL2013.041,JAA,2,seawater,,,NA,NA,2.310762627,NA,,,0.4,,,0,,0.1,NA,NA,NA,,0.92,0.09,48,6.2,2013,4,17,,,
beauford,BSL2013.042,JAA,2,seawater,,,NA,NA,2.256736912,NA,,,0.4,,,0,,0.1,NA,NA,NA,,0.92,0.09,48,6.2,2013,4,17,,,
beauford,BSL2013.048,JA2,1,seawater,,,3.5,1.7,2.408665065,12.2,,,0,,,0.9,,0.3,70.1096,-143.42718,8.2,,1.27,0.08,228.4,34.4,2013,6,21,,,
beauford,BSL2013.049,JA2,1,seawater,,,3.5,1.7,2.622433819,12.2,,,0,,,0.9,,0.3,70.1096,-143.42718,8.2,,1.27,0.08,228.4,34.4,2013,6,21,,,
beauford,BSL2013.050,JA2,1,seawater,,,3.5,1.7,2.449467392,12.2,,,0,,,0.9,,0.3,70.1096,-143.42718,8.2,,1.27,0.08,228.4,34.4,2013,6,21,,,
beauford,BSL2013.056,NU1,1,seawater,,,4.2,0.6,2.065553926,12,,,0,,,1,,0.1,69.8633,-142.18623,7.9,,1.05,0.06,171.4,25.9,2013,6,22,,,
beauford,BSL2013.057,NU1,1,seawater,,,4.2,0.6,2.014146094,12,,,0,,,1,,0.1,69.8633,-142.18623,7.9,,1.05,0.06,171.4,25.9,2013,6,22,,,
beauford,BSL2013.058,NU1,1,seawater,,,4.2,0.6,1.973199402,12,,,0,,,1,,0.1,69.8633,-142.18623,7.9,,1.05,0.06,171.4,25.9,2013,6,22,,,
beauford,BSL2013.064,KAK,2,seawater,,,0.3,3.8,2.681277564,13.7,,,0,,,1,,15.4,70.1238,-143.58328,8.1,,2.41,0.1,484.5,81.5,2013,6,23,,,
beauford,BSL2013.065,KAK,2,seawater,,,0.3,3.8,2.82032428,13.7,,,0,,,1,,15.4,70.1238,-143.58328,8.1,,2.41,0.1,484.5,81.5,2013,6,23,,,
beauford,BSL2013.066,KAK,2,seawater,,,0.3,3.8,2.604598708,13.7,,,0,,,1,,15.4,70.1238,-143.58328,8.1,,2.41,0.1,484.5,81.5,2013,6,23,,,
beauford,BSL2013.071,BPDL,2,seawater,,,0.1,2.6,2.404054143,12.7,,,0.7,,,0,,0.1,70.1356,-143.63745,7.8,,0.97,0.08,43.2,5,2013,6,24,,,
beauford,BSL2013.072,BPDL,2,seawater,,,0.1,2.6,2.692674248,12.7,,,0.7,,,0,,0.1,70.1356,-143.63745,7.8,,0.97,0.08,43.2,5,2013,6,24,,,
beauford,BSL2013.073,BPDL,2,seawater,,,0.1,2.6,2.577233229,12.7,,,0.7,,,0,,0.1,70.1356,-143.63745,7.8,,0.97,0.08,43.2,5,2013,6,24,,,
beauford,BSL2013.078,KAK,2,seawater,,,NA,NA,2.709582019,NA,,,0,,,1,,15.4,NA,NA,NA,,2.41,0.1,484.5,81.5,2013,6,24,,,
beauford,BSL2013.080,KA4,2,seawater,,,NA,NA,2.727901882,NA,,,0,,,0,,2.4,NA,NA,NA,,2.37,0.1,436.3,65.3,2013,6,24,,,
beauford,BSL2013.081,KA4,2,seawater,,,NA,NA,2.850432287,NA,,,0,,,0,,2.4,NA,NA,NA,,2.37,0.1,436.3,65.3,2013,6,24,,,
beauford,BSL2013.082,KA4,2,seawater,,,NA,NA,2.683811324,NA,,,0,,,0,,2.4,NA,NA,NA,,2.37,0.1,436.3,65.3,2013,6,24,,,
beauford,BSL2013.088,JA3,1,seawater,,,1.9,2.2,2.501093288,13.1,,,0,,,0,,0.6,70.1162,-143.37867,7.5,,1.35,0.09,398.2,60.8,2013,6,26,,,
beauford,BSL2013.089,JA3,1,seawater,,,1.9,2.2,2.618287901,13.1,,,0,,,0,,0.6,70.1162,-143.37867,7.5,,1.35,0.09,398.2,60.8,2013,6,26,,,
beauford,BSL2013.090,JA3,1,seawater,,,1.9,2.2,2.505555226,13.1,,,0,,,0,,0.6,70.1162,-143.37867,7.5,,1.35,0.09,398.2,60.8,2013,6,26,,,
beauford,BSL2013.096,AN3,2,seawater,,,1.7,1.5,2.602613229,13,,,0,,,0,,2.3,69.9431,-142.43375,8.1,,3.21,0.18,574.4,86.1,2013,6,27,,,
beauford,BSL2013.097,AN3,2,seawater,,,1.7,1.5,2.659417998,13,,,0,,,0,,2.3,69.9431,-142.43375,8.1,,3.21,0.18,574.4,86.1,2013,6,27,,,
beauford,BSL2013.098,AN3,2,seawater,,,1.7,1.5,NA,13,,,0,,,0,,2.3,69.9431,-142.43375,8.1,,3.21,0.18,574.4,86.1,2013,6,27,,,
beauford,BSL2013.103,BPDL,2,seawater,,,8.1,25.7,2.678008068,10.3,,,0.7,,,0,,0.1,70.1356,-143.63745,7.9,,0.97,0.08,43.2,5,2013,8,9,,,
beauford,BSL2013.104,BPDL,2,seawater,,,8.1,25.7,NA,10.3,,,0.7,,,0,,0.1,70.1356,-143.63745,7.9,,0.97,0.08,43.2,5,2013,8,9,,,
beauford,BSL2013.105,BPDL,2,seawater,,,8.1,25.7,2.65466655,10.3,,,0.7,,,0,,0.1,70.1356,-143.63745,7.9,,0.97,0.08,43.2,5,2013,8,9,,,
beauford,BSL2013.111,BE1,1,seawater,,,7.5,26.1,2.515236956,10.7,,,0,,,0,,0.2,70.1566,-143.58438,8.1,,1.18,0.09,136.7,23.7,2013,8,9,,,
beauford,BSL2013.112,BE1,1,seawater,,,7.5,26.1,NA,10.7,,,0,,,0,,0.2,70.1566,-143.58438,8.1,,1.18,0.09,136.7,23.7,2013,8,9,,,
beauford,BSL2013.113,BE1,1,seawater,,,7.5,26.1,2.644066149,10.7,,,0,,,0,,0.2,70.1566,-143.58438,8.1,,1.18,0.09,136.7,23.7,2013,8,9,,,
beauford,BSL2013.115,BE2,1,seawater,,,7.6,26.1,2.701377681,10.6,,,0,,,0,,0.1,70.1534,-143.53165,8.1,,1.13,0.07,138.7,25.2,2013,8,9,,,
beauford,BSL2013.116,BE2,1,seawater,,,7.6,26.1,NA,10.6,,,0,,,0,,0.1,70.1534,-143.53165,8.1,,1.13,0.07,138.7,25.2,2013,8,9,,,
beauford,BSL2013.117,BE2,1,seawater,,,7.6,26.1,2.648950173,10.6,,,0,,,0,,0.1,70.1534,-143.53165,8.1,,1.13,0.07,138.7,25.2,2013,8,9,,,
beauford,BSL2013.119,KA1,1,seawater,,,13.6,22.3,2.599839685,8.4,,,0.1,,,NA,,0.2,70.0863,-143.61367,8.1,,1.41,0.1,147.6,30.3,2013,8,10,,,
beauford,BSL2013.120,KA1,1,seawater,,,13.6,22.3,2.527657107,8.4,,,0.1,,,NA,,0.2,70.0863,-143.61367,8.1,,1.41,0.1,147.6,30.3,2013,8,10,,,
beauford,BSL2013.121,KA1,1,seawater,,,13.6,22.3,2.563133559,8.4,,,0.1,,,NA,,0.2,70.0863,-143.61367,8.1,,1.41,0.1,147.6,30.3,2013,8,10,,,
beauford,BSL2013.123,KA2,1,seawater,,,13.3,22.4,2.580404747,9.4,,,0,,,0.5,,0.1,70.1008,-143.57823,8.2,,1.34,0.09,171.2,29.4,2013,8,10,,,
beauford,BSL2013.124,KA2,1,seawater,,,13.3,22.4,2.604602379,9.4,,,0,,,0.5,,0.1,70.1008,-143.57823,8.2,,1.34,0.09,171.2,29.4,2013,8,10,,,
beauford,BSL2013.125,KA2,1,seawater,,,13.3,22.4,2.570610807,9.4,,,0,,,0.5,,0.1,70.1008,-143.57823,8.2,,1.34,0.09,171.2,29.4,2013,8,10,,,
beauford,BSL2013.131,KA3,1,seawater,,,13.6,22.3,2.58048862,8.9,,,0,,,0.5,,0.3,70.1185,-143.56963,7.8,,1.25,0.07,126.6,28.9,2013,8,10,,,
beauford,BSL2013.132,KA3,1,seawater,,,13.6,22.3,2.60943841,8.9,,,0,,,0.5,,0.3,70.1185,-143.56963,7.8,,1.25,0.07,126.6,28.9,2013,8,10,,,
beauford,BSL2013.133,KA3,1,seawater,,,13.6,22.3,2.597031342,8.9,,,0,,,0.5,,0.3,70.1185,-143.56963,7.8,,1.25,0.07,126.6,28.9,2013,8,10,,,
beauford,BSL2013.135,AN1,1,seawater,,,14.1,17.4,2.542955707,10.1,,,0,,,0,,0.3,69.959,-142.49365,8,,1.34,0.1,151.6,29.5,2013,8,11,,,
beauford,BSL2013.136,AN1,1,seawater,,,14.1,17.4,2.541901785,10.1,,,0,,,0,,0.3,69.959,-142.49365,8,,1.34,0.1,151.6,29.5,2013,8,11,,,
beauford,BSL2013.137,AN1,1,seawater,,,14.1,17.4,2.544854935,10.1,,,0,,,0,,0.3,69.959,-142.49365,8,,1.34,0.1,151.6,29.5,2013,8,11,,,
beauford,BSL2013.143,AN2,1,seawater,,,13.1,16.8,2.565395127,10.4,,,0,,,0,,0.3,69.9478,-142.44023,8,,1.3,0.09,184.1,30.4,2013,8,11,,,
beauford,BSL2013.144,AN2,1,seawater,,,13.1,16.8,3.131325477,10.4,,,0,,,0,,0.3,69.9478,-142.44023,8,,1.3,0.09,184.1,30.4,2013,8,11,,,
beauford,BSL2013.145,AN2,1,seawater,,,13.1,16.8,2.566211036,10.4,,,0,,,0,,0.3,69.9478,-142.44023,8,,1.3,0.09,184.1,30.4,2013,8,11,,,
beauford,BSL2013.147,JA1,1,seawater,,,10.7,22.4,2.594822759,9.7,,,0,,,0,,0.5,70.1055,-143.50292,8,,1.29,0.07,217.1,40.2,2013,8,13,,,
beauford,BSL2013.148,JA1,1,seawater,,,10.7,22.4,2.579617484,9.7,,,0,,,0,,0.5,70.1055,-143.50292,8,,1.29,0.07,217.1,40.2,2013,8,13,,,
beauford,BSL2013.149,JA1,1,seawater,,,10.7,22.4,2.579921054,9.7,,,0,,,0,,0.5,70.1055,-143.50292,8,,1.29,0.07,217.1,40.2,2013,8,13,,,
beauford,BSL2013.151,JA2,1,seawater,,,10.6,21.1,2.596452284,9.7,,,0,,,0.9,,0.3,70.1096,-143.42718,8,,1.27,0.08,228.4,34.4,2013,8,13,,,
beauford,BSL2013.152,JA2,1,seawater,,,10.6,21.1,2.511659174,9.7,,,0,,,0.9,,0.3,70.1096,-143.42718,8,,1.27,0.08,228.4,34.4,2013,8,13,,,
beauford,BSL2013.153,JA2,1,seawater,,,10.6,21.1,2.603820806,9.7,,,0,,,0.9,,0.3,70.1096,-143.42718,8,,1.27,0.08,228.4,34.4,2013,8,13,,,
beauford,BSL2013.159,JA3,1,seawater,,,11.5,21.1,2.613704939,9.7,,,0,,,0,,0.6,70.1162,-143.37867,8,,1.35,0.09,398.2,60.8,2013,8,13,,,
beauford,BSL2013.160,JA3,1,seawater,,,11.5,21.1,2.637619041,9.7,,,0,,,0,,0.6,70.1162,-143.37867,8,,1.35,0.09,398.2,60.8,2013,8,13,,,
beauford,BSL2013.161,JA3,1,seawater,,,11.5,21.1,2.622006222,9.7,,,0,,,0,,0.6,70.1162,-143.37867,8,,1.35,0.09,398.2,60.8,2013,8,13,,,
pico,PID126_Ward,,5,seawater,,,8.2,32,2.080501919,99.4,0.07,,,,0.04,97.61,,3.03,34.7181,-76.6707,,,,,,,,,,219.38,1984.69,2011-01-19
pico,PID127_Ward,,5,seawater,,,7.4,32,2.108081856,99.8,0.05,,,,0.02,390.63,,3.61,34.7181,-76.6707,,,,,,,,,,231.74,1971,2011-01-26
pico,PID129_Ward,,5,seawater,,,9.4,32,2.182149335,102.6,0.04,,,,0,156.5,,3.25,34.7181,-76.6707,,,,,,,,,,245.96,1989.22,2011-02-02
pico,PID130_Ward,,5,seawater,,,9.3,31,2.067183437,98.3,0.05,,,,0,226.96,,3.9,34.7181,-76.6707,,,,,,,,,,261.79,1935.01,2011-02-16
pico,PID131_Ward,,5,seawater,,,8.9,32,2.134706046,104.9,0.04,,,,0,167.46,,4.1,34.7181,-76.6707,,,,,,,,,,278.76,1967.62,2011-02-16
pico,PID132_Ward,,5,seawater,,,9.9,35,1.675729943,103.5,0.04,,,,0,174.05,,2.45,34.7181,-76.6707,,,,,,,,,,296.61,2073.19,2011-02-23
pico,PID133_Ward,,5,seawater,,,12.2,34,1.666278346,97.9,0.06,,,,0,136.99,,2.69,34.7181,-76.6707,,,,,,,,,,314.88,2049.99,2011-03-02
pico,PID134_Ward,,5,seawater,,,12.5,34,1.537079556,102.5,0.04,,,,0,438.29,,2.3,34.7181,-76.6707,,,,,,,,,,333.18,2079.53,2011-03-09
pico,PID135_Ward,,5,seawater,,,13.8,29,1.800104955,102.6,0.06,,,,0.09,580.68,,3.49,34.7181,-76.6707,,,,,,,,,,351.32,1956.55,2011-03-16
pico,PID136_Ward,,5,seawater,,,15.5,34,1.572743346,104.4,0.03,,,,0,172.84,,2.97,34.7181,-76.6707,,,,,,,,,,368.83,2093.63,2011-03-23
pico,PID137_Ward,,5,seawater,,,11.8,30,1.465388665,100.9,0.03,,,,0,240.85,,5.21,34.7181,-76.6707,,,,,,,,,,385.59,1956.47,2011-03-30
pico,PID140_Ward,,5,seawater,,,19.3,35,2.008879534,104,0.05,,,,0,316.35,,2.61,34.7181,-76.6707,,,,,,,,,,429.12,2108.42,2011-04-20
pico,PID141_Ward,,5,seawater,,,24,33,1.703611457,95.7,0.07,,,,0.08,356.04,,3.69,34.7181,-76.6707,,,,,,,,,,441,2106.09,2011-04-27
pico,PID142_Ward,,5,seawater,,,22,34,2.055262891,102.1,0.07,,,,0.07,283.03,,2.87,34.7181,-76.6707,,,,,,,,,,451.41,2134.47,2011-05-04
pico,PID143_Ward,,5,seawater,,,21.5,35,1.875610982,99,0.1,,,,0,160.19,,5.32,34.7181,-76.6707,,,,,,,,,,460.38,2184.09,2011-05-11
pico,PID144_Ward,,5,seawater,,,22.3,35,1.988868621,90.6,0.11,,,,0,103.53,,2.85,34.7181,-76.6707,,,,,,,,,,467.67,2157.36,2011-05-18
pico,PID145_Ward,,5,seawater,,,25.8,35,1.876641041,101.7,0.07,,,,0.04,118.24,,4.74,34.7181,-76.6707,,,,,,,,,,473.88,2189.13,2011-05-25
pico,PID146_Ward,,5,seawater,,,26.8,34,1.834808042,95.6,0.04,,,,0,83.2,,5.01,34.7181,-76.6707,,,,,,,,,,478.49,2187.96,2011-06-01
pico,PID147_Ward,,5,seawater,,,26.5,35,1.915089896,103.5,0.07,,,,0,174.29,,4.3,34.7181,-76.6707,,,,,,,,,,481.51,2160.13,2011-06-08
pico,PID149_Ward,,5,seawater,,,26.4,36,2.00954798,100.7,0.12,,,,0,181.56,,3.13,34.7181,-76.6707,,,,,,,,,,483.07,2177.76,2011-06-15
pico,PID207_Ward,,5,seawater,,,27.1,36,1.607452418,99.2,0.06,,,,0,226.86,,3.53,34.7181,-76.6707,,,,,,,,,,483.16,2114.98,2011-06-22
pico,PID232_Ward,,5,seawater,,,27.6,37,1.752864568,96.1,0.07,,,,0,132.45,,5.19,34.7181,-76.6707,,,,,,,,,,481.74,2164.43,2011-06-29
pico,PID238_Ward,,5,seawater,,,27.5,37,1.765675359,105.5,0.06,,,,0,149.82,,4.25,34.7181,-76.6707,,,,,,,,,,478.78,2156.75,2011-07-06
pico,PID239_Ward,,5,seawater,,,28.7,37,1.834368607,103.4,0.07,,,,0,168.88,,4.6,34.7181,-76.6707,,,,,,,,,,474.4,2138.96,2011-07-13
pico,PID240_Ward,,5,seawater,,,28.2,37,1.620080448,100.2,0.14,,,,0,142.35,,4.36,34.7181,-76.6707,,,,,,,,,,468.56,2114.5,2011-07-20
pico,PID241_Ward,,5,seawater,,,28,38,1.818918554,93.6,0.17,,,,0,113.65,,5.19,34.7181,-76.6707,,,,,,,,,,461.25,2142.25,2011-07-27
pico,PID242_Ward,,5,seawater,,,29.4,38,1.595677674,99.2,0.09,,,,0,181.59,,3.62,34.7181,-76.6707,,,,,,,,,,452.49,2129.99,2011-08-03
pico,PID243_Ward,,5,seawater,,,29.7,35,1.6495199,92.1,0.09,,,,0,247.18,,6.67,34.7181,-76.6707,,,,,,,,,,442.52,2141.63,2011-08-10
pico,PID244_Ward,,5,seawater,,,29,34,1.622512112,103,0.07,,,,0,193.37,,3.26,34.7181,-76.6707,,,,,,,,,,431.24,2106.39,2011-08-17
pico,PID245_Ward,,5,seawater,,,27.8,35,1.78212273,90,0.13,,,,0,319.94,,5.81,34.7181,-76.6707,,,,,,,,,,418.88,2156.02,2011-08-24
pico,PID246_Ward,,5,seawater,,,27.3,31,1.872992106,94.1,0.09,,,,1.53,1507.72,,10.85,34.7181,-76.6707,,,,,,,,,,407.18,1926.75,2011-08-30
pico,PID247_Ward,,5,seawater,,,28,31,2.107384188,97.1,0.03,,,,0.09,218.94,,7.96,34.7181,-76.6707,,,,,,,,,,392.56,1986.3,2011-09-06
pico,PID248_Ward,,5,seawater,,,27.4,32,1.792193261,90.5,0.09,,,,0,222.67,,6.09,34.7181,-76.6707,,,,,,,,,,377.01,2072.11,2011-09-13
pico,PID249_Ward,,5,seawater,,,24.2,32,1.757523927,96.6,0.12,,,,0.55,672.98,,9.45,34.7181,-76.6707,,,,,,,,,,360.49,2055.92,2011-09-20
pico,PID250_Ward,,5,seawater,,,24.2,28,1.725956512,88.1,0.29,,,,0.6,3583.6,,4.81,34.7181,-76.6707,,,,,,,,,,343.42,1964.2,2011-09-27
pico,PID251_Ward,,5,seawater,,,20.7,29.5,1.991024335,99.3,0.07,,,,0.5,147.61,,11.46,34.7181,-76.6707,,,,,,,,,,325.97,2001.58,2011-10-04
pico,PID252_Ward,,5,seawater,,,21.3,30,1.624393961,90.3,0.13,,,,0.05,473.41,,6.37,34.7181,-76.6707,,,,,,,,,,305.7,1982.46,2011-10-12
pico,PID253_Ward,,5,seawater,,,22.7,32,1.88443977,93.8,0.23,,,,0.05,455.1,,3.46,34.7181,-76.6707,,,,,,,,,,290.77,2031.3,2011-10-18
pico,PID255_Ward,,5,seawater,,,15.6,31,1.537381451,94.8,0.09,,,,0,200.13,,4.57,34.7181,-76.6707,,,,,,,,,,257.46,2021.82,2011-11-01
pico,PID256_Ward,,5,seawater,,,15.5,26.5,1.557687053,100.4,0.1,,,,0,301.27,,6.05,34.7181,-76.6707,,,,,,,,,,242.47,1885.8,2011-11-08
pico,PID257_Ward,,5,seawater,,,17.2,30,1.558009222,99.1,0.07,,,,0,393.9,,4.07,34.7181,-76.6707,,,,,,,,,,228.93,1986.48,2011-11-15
pico,PID258_Ward,,5,seawater,,,17.4,31,1.590027868,98.9,0.08,,,,0.17,222.66,,5.74,34.7181,-76.6707,,,,,,,,,,217.3,2027.82,2011-11-22
pico,PID259_Ward,,5,seawater,,,17,32,1.80871351,99,0.05,,,,0.17,227.9,,5.38,34.7181,-76.6707,,,,,,,,,,207.75,2080.37,2011-11-29
pico,PID260_Ward,,5,seawater,,,15,31,1.700144155,98,0.07,,,,0.02,183.72,,3.56,34.7181,-76.6707,,,,,,,,,,200.73,2047.77,2011-12-06
pico,PID261_Ward,,5,seawater,,,13.6,33,1.452635766,100.1,0.06,,,,0,174.12,,2.58,34.7181,-76.6707,,,,,,,,,,195.29,2077.93,2011-12-16
