date_of_plating,day_ID,dilution,salinity,well,competition,pair,bio_rep,total_count_1,total_count_2,total_volume,dil_factor,rep,salt,total_count,CFU_1,sd_CFU_1,CFU_2,sd_CFU_2,CFU_total,sd_CFU_total,ratio_strain1,ratio_strain2,strain1,strain2,ratio_fast
2024-11-04,D5,d7,61,F3,95-5,2-25,3,0,8,20,10000000,3,61,8,0,0,4000000000,1414213562.373095,4000000000,1414213562.373095,0,1,2,25,0
2024-11-04,D5,d7,61,F4,50-50,2-25,1,3,4,20,10000000,1,61,7,1500000000,866025403.7844385,2000000000,1000000000,3500000000,1322875655.5322955,0.42857142857142855,0.5714285714285714,2,25,0.42857142857142855
2024-11-04,D5,d7,61,F5,50-50,2-25,2,6,7,20,10000000,2,61,13,3000000000,1224744871.391589,3500000000,1322875655.5322955,6500000000,1802775637.7319946,0.46153846153846156,0.5384615384615384,2,25,0.46153846153846156
2024-11-04,D5,d7,61,F6,50-50,2-25,3,10,6,20,10000000,3,61,16,5000000000,1581138830.08419,3000000000,1224744871.391589,8000000000,2000000000,0.625,0.375,2,25,0.625
2024-11-04,D5,d7,61,F7,5-95,2-25,1,3,14,20,10000000,1,61,17,1500000000,866025403.7844385,7000000000,1870828693.386971,8500000000,2061552812.8088303,0.17647058823529413,0.8235294117647058,2,25,0.17647058823529413
2024-11-04,D5,d7,61,F8,5-95,2-25,2,5,4,20,10000000,2,61,9,2500000000,1118033988.7498949,2000000000,1000000000,4500000000,1500000000,0.5555555555555556,0.4444444444444444,2,25,0.5555555555555556
2024-11-04,D5,d7,61,F9,5-95,2-25,3,10,11,20,10000000,3,61,21,5000000000,1581138830.08419,5500000000,1658312395.1777,10500000000,2291287847.47792,0.47619047619047616,0.5238095238095238,2,25,0.47619047619047616
2024-11-08,D7,d6,16,A1,95-5,40-2,1,44,0,10,1000000,1,16,44,4400000000,663324958.07108,0,0,4400000000,663324958.07108,1,0,40,2,0
2024-11-08,D7,d6,16,A10,100,2,1,12,0,10,1000000,1,16,12,1200000000,346410161.51377547,0,0,1200000000,346410161.51377547,1,0,2,2,1
2024-11-08,D7,d6,16,A11,100,2,2,16,0,10,1000000,2,16,16,1600000000,400000000,0,0,1600000000,400000000,1,0,2,2,1
2024-11-08,D7,d6,16,A12,100,2,3,17,0,10,1000000,3,16,17,1700000000,412310562.561766,0,0,1700000000,412310562.561766,1,0,2,2,1
2024-11-08,D7,d6,16,A2,95-5,40-2,2,35,1,10,1000000,2,16,36,3500000000,591607978.3099616,100000000,100000000,3600000000,600000000,0.9722222222222222,0.027777777777777776,40,2,0.027777777777777776
2024-11-08,D7,d6,16,A3,95-5,40-2,3,42,0,10,1000000,3,16,42,4200000000,648074069.8407861,0,0,4200000000,648074069.8407861,1,0,40,2,0
2024-11-08,D7,d6,16,A4,50-50,40-2,1,38,2,10,1000000,1,16,40,3800000000,616441400.2968976,200000000,141421356.23730952,4000000000,632455532.0336759,0.95,0.05,40,2,0.05
2024-11-08,D7,d6,16,A5,50-50,40-2,2,34,2,10,1000000,2,16,36,3400000000,583095189.4845301,200000000,141421356.23730952,3600000000,600000000,0.9444444444444444,0.05555555555555555,40,2,0.05555555555555555
2024-11-08,D7,d6,16,A6,50-50,40-2,3,16,3,10,1000000,3,16,19,1600000000,400000000,300000000,173205080.75688773,1900000000,435889894.3540673,0.8421052631578947,0.15789473684210525,40,2,0.15789473684210525
2024-11-08,D7,d6,16,A7,5-95,40-2,1,18,1,10,1000000,1,16,19,1800000000,424264068.7119285,100000000,100000000,1900000000,435889894.3540673,0.9473684210526315,0.05263157894736842,40,2,0.05263157894736842
2024-11-08,D7,d6,16,A8,5-95,40-2,2,36,2,10,1000000,2,16,38,3600000000,600000000,200000000,141421356.23730952,3800000000,616441400.2968976,0.9473684210526315,0.05263157894736842,40,2,0.05263157894736842
2024-11-08,D7,d6,16,A9,5-95,40-2,3,38,1,10,1000000,3,16,39,3800000000,616441400.2968976,100000000,100000000,3900000000,624499799.8398398,0.9743589743589743,0.02564102564102564,40,2,0.02564102564102564
2024-11-08,D7,d6,16,B1,95-5,40-8,1,32,6,10,1000000,1,16,38,3200000000,565685424.9492381,600000000,244948974.27831784,3800000000,616441400.2968976,0.8421052631578947,0.15789473684210525,40,8,0.15789473684210525
2024-11-08,D7,d6,16,B2,95-5,40-8,2,46,5,10,1000000,2,16,51,4600000000,678232998.312527,500000000,223606797.74997902,5100000000,714142842.854285,0.9019607843137255,0.09803921568627451,40,8,0.09803921568627451
2024-11-08,D7,d6,16,B3,95-5,40-8,3,27,4,10,1000000,3,16,31,2700000000,519615242.27066314,400000000,200000000,3100000000,556776436.2830021,0.8709677419354839,0.12903225806451613,40,8,0.12903225806451613
2024-11-08,D7,d6,16,B4,50-50,40-8,1,26,5,10,1000000,1,16,31,2600000000,509901951.3592784,500000000,223606797.74997902,3100000000,556776436.2830021,0.8387096774193549,0.16129032258064516,40,8,0.16129032258064516
2024-11-08,D7,d6,16,B5,50-50,40-8,2,34,4,10,1000000,2,16,38,3400000000,583095189.4845301,400000000,200000000,3800000000,616441400.2968976,0.8947368421052632,0.10526315789473684,40,8,0.10526315789473684
2024-11-08,D7,d6,16,B6,50-50,40-8,3,28,7,10,1000000,3,16,35,2800000000,529150262.21291816,700000000,264575131.10645908,3500000000,591607978.3099616,0.8,0.2,40,8,0.2
2024-11-08,D7,d6,16,B7,5-95,40-8,1,32,9,10,1000000,1,16,41,3200000000,565685424.9492381,900000000,300000000,4100000000,640312423.743285,0.7804878048780488,0.21951219512195122,40,8,0.21951219512195122
2024-11-08,D7,d6,16,B8,5-95,40-8,2,42,8,10,1000000,2,16,50,4200000000,648074069.8407861,800000000,282842712.47461903,5000000000,707106781.1865475,0.84,0.16,40,8,0.16
2024-11-08,D7,d6,16,B9,5-95,40-8,3,33,8,10,1000000,3,16,41,3300000000,574456264.6538029,800000000,282842712.47461903,4100000000,640312423.743285,0.8048780487804879,0.1951219512195122,40,8,0.1951219512195122
2024-11-08,D7,d6,16,C1,95-5,40-39,1,31,6,10,1000000,1,16,37,3100000000,556776436.2830021,600000000,244948974.27831784,3700000000,608276253.0298219,0.8378378378378378,0.16216216216216217,40,39,0.8378378378378378
2024-11-08,D7,d6,16,C10,100,8,1,17,0,10,1000000,1,16,17,1700000000,412310562.561766,0,0,1700000000,412310562.561766,1,0,8,8,1
2024-11-08,D7,d6,16,C11,100,8,2,15,0,10,1000000,2,16,15,1500000000,387298334.6207417,0,0,1500000000,387298334.6207417,1,0,8,8,1
2024-11-08,D7,d6,16,C12,100,8,3,13,0,10,1000000,3,16,13,1300000000,360555127.5463989,0,0,1300000000,360555127.5463989,1,0,8,8,1
2024-11-08,D7,d6,16,C2,95-5,40-39,2,47,16,10,1000000,2,16,63,4700000000,685565460.0401044,1600000000,400000000,6300000000,793725393.3193772,0.746031746031746,0.25396825396825395,40,39,0.746031746031746
2024-11-08,D7,d6,16,C3,95-5,40-39,3,34,11,10,1000000,3,16,45,3400000000,583095189.4845301,1100000000,331662479.03554,4500000000,670820393.2499369,0.7555555555555555,0.24444444444444444,40,39,0.7555555555555555
2024-11-08,D7,d6,16,C4,50-50,40-39,1,37,10,10,1000000,1,16,47,3700000000,608276253.0298219,1000000000,316227766.01683795,4700000000,685565460.0401044,0.7872340425531915,0.2127659574468085,40,39,0.7872340425531915
2024-11-08,D7,d6,16,C5,50-50,40-39,2,31,14,10,1000000,2,16,45,3100000000,556776436.2830021,1400000000,374165738.6773941,4500000000,670820393.2499369,0.6888888888888889,0.3111111111111111,40,39,0.6888888888888889
2024-11-08,D7,d6,16,C6,50-50,40-39,3,35,12,10,1000000,3,16,47,3500000000,591607978.3099616,1200000000,346410161.51377547,4700000000,685565460.0401044,0.7446808510638298,0.2553191489361702,40,39,0.7446808510638298
2024-11-08,D7,d6,16,C7,5-95,40-39,1,12,14,10,1000000,1,16,26,1200000000,346410161.51377547,1400000000,374165738.6773941,2600000000,509901951.3592784,0.46153846153846156,0.5384615384615384,40,39,0.46153846153846156
2024-11-08,D7,d6,16,C8,5-95,40-39,2,9,15,10,1000000,2,16,24,900000000,300000000,1500000000,387298334.6207417,2400000000,489897948.5566357,0.375,0.625,40,39,0.375
2024-11-08,D7,d6,16,C9,5-95,40-39,3,32,13,10,1000000,3,16,45,3200000000,565685424.9492381,1300000000,360555127.5463989,4500000000,670820393.2499369,0.7111111111111111,0.28888888888888886,40,39,0.7111111111111111
2024-11-08,D7,d6,16,D1,95-5,40-II.F2,1,33,0,10,1000000,1,16,33,3300000000,574456264.6538029,0,0,3300000000,574456264.6538029,1,0,40,II.F2,1
2024-11-08,D7,d6,16,D10,100,25,1,79,0,10,1000000,1,16,79,7900000000,888819441.731559,0,0,7900000000,888819441.731559,1,0,25,25,1
2024-11-08,D7,d6,16,D11,100,25,2,86,0,10,1000000,2,16,86,8600000000,927361849.5495703,0,0,8600000000,927361849.5495703,1,0,25,25,1
2024-11-08,D7,d6,16,D12,100,25,3,111,0,10,1000000,3,16,111,11100000000,1053565375.2852738,0,0,11100000000,1053565375.2852738,1,0,25,25,1
2024-11-08,D7,d6,16,D2,95-5,40-II.F2,2,48,0,10,1000000,2,16,48,4800000000,692820323.0275509,0,0,4800000000,692820323.0275509,1,0,40,II.F2,1
2024-11-08,D7,d6,16,D3,95-5,40-II.F2,3,25,1,10,1000000,3,16,26,2500000000,500000000,100000000,100000000,2600000000,509901951.3592784,0.9615384615384616,0.038461538461538464,40,II.F2,0.9615384615384616
2024-11-08,D7,d6,16,D4,50-50,40-II.F2,1,39,0,10,1000000,1,16,39,3900000000,624499799.8398398,0,0,3900000000,624499799.8398398,1,0,40,II.F2,1
2024-11-08,D7,d6,16,D5,50-50,40-II.F2,2,40,1,10,1000000,2,16,41,4000000000,632455532.0336759,100000000,100000000,4100000000,640312423.743285,0.975609756097561,0.024390243902439025,40,II.F2,0.975609756097561
2024-11-08,D7,d6,16,D6,50-50,40-II.F2,3,44,3,10,1000000,3,16,47,4400000000,663324958.07108,300000000,173205080.75688773,4700000000,685565460.0401044,0.9361702127659575,0.06382978723404255,40,II.F2,0.9361702127659575
2024-11-08,D7,d6,16,D7,5-95,40-II.F2,1,36,2,10,1000000,1,16,38,3600000000,600000000,200000000,141421356.23730952,3800000000,616441400.2968976,0.9473684210526315,0.05263157894736842,40,II.F2,0.9473684210526315
2024-11-08,D7,d6,16,D8,5-95,40-II.F2,2,33,2,10,1000000,2,16,35,3300000000,574456264.6538029,200000000,141421356.23730952,3500000000,591607978.3099616,0.9428571428571428,0.05714285714285714,40,II.F2,0.9428571428571428
2024-11-08,D7,d6,16,D9,5-95,40-II.F2,3,22,1,10,1000000,3,16,23,2200000000,469041575.9823429,100000000,100000000,2300000000,479583152.33127195,0.9565217391304348,0.043478260869565216,40,II.F2,0.9565217391304348
2024-11-08,D7,d6,16,E10,100,32,1,25,0,10,1000000,1,16,25,2500000000,500000000,0,0,2500000000,500000000,1,0,32,32,1
2024-11-08,D7,d6,16,E11,100,32,2,19,0,10,1000000,2,16,19,1900000000,435889894.3540673,0,0,1900000000,435889894.3540673,1,0,32,32,1
2024-11-08,D7,d6,16,E12,100,32,3,41,0,10,1000000,3,16,41,4100000000,640312423.743285,0,0,4100000000,640312423.743285,1,0,32,32,1
2024-11-08,D7,d6,16,F10,100,39,1,62,0,10,1000000,1,16,62,6200000000,787400787.4011811,0,0,6200000000,787400787.4011811,1,0,39,39,1
2024-11-08,D7,d6,16,F11,100,39,2,48,0,10,1000000,2,16,48,4800000000,692820323.0275509,0,0,4800000000,692820323.0275509,1,0,39,39,1
2024-11-08,D7,d6,16,F12,100,39,3,30,0,10,1000000,3,16,30,3000000000,547722557.5051662,0,0,3000000000,547722557.5051662,1,0,39,39,1
2024-11-08,D7,d6,16,G1,95-5,2-32,1,0,37,10,1000000,1,16,37,0,0,3700000000,608276253.0298219,3700000000,608276253.0298219,0,1,2,32,1
2024-11-08,D7,d6,16,G10,100,40,1,52,0,10,1000000,1,16,52,5200000000,721110255.0927978,0,0,5200000000,721110255.0927978,1,0,40,40,1
2024-11-08,D7,d6,16,G11,100,40,2,35,0,10,1000000,2,16,35,3500000000,591607978.3099616,0,0,3500000000,591607978.3099616,1,0,40,40,1
2024-11-08,D7,d6,16,G12,100,40,3,40,0,10,1000000,3,16,40,4000000000,632455532.0336759,0,0,4000000000,632455532.0336759,1,0,40,40,1
2024-11-08,D7,d6,16,G2,95-5,2-32,2,0,20,10,1000000,2,16,20,0,0,2000000000,447213595.49995804,2000000000,447213595.49995804,0,1,2,32,1
2024-11-08,D7,d6,16,G3,95-5,2-32,3,0,27,10,1000000,3,16,27,0,0,2700000000,519615242.27066314,2700000000,519615242.27066314,0,1,2,32,1
2024-11-08,D7,d6,16,G4,50-50,2-32,1,0,28,10,1000000,1,16,28,0,0,2800000000,529150262.21291816,2800000000,529150262.21291816,0,1,2,32,1
2024-11-08,D7,d6,16,G5,50-50,2-32,2,0,1,10,1000000,2,16,1,0,0,100000000,100000000,100000000,100000000,0,1,2,32,1
2024-11-08,D7,d6,16,G6,50-50,2-32,3,0,27,10,1000000,3,16,27,0,0,2700000000,519615242.27066314,2700000000,519615242.27066314,0,1,2,32,1
2024-11-08,D7,d6,16,G7,5-95,2-32,1,0,27,10,1000000,1,16,27,0,0,2700000000,519615242.27066314,2700000000,519615242.27066314,0,1,2,32,1
2024-11-08,D7,d6,16,G8,5-95,2-32,2,0,29,10,1000000,2,16,29,0,0,2900000000,538516480.7134503,2900000000,538516480.7134503,0,1,2,32,1
2024-11-08,D7,d6,16,G9,5-95,2-32,3,0,29,10,1000000,3,16,29,0,0,2900000000,538516480.7134503,2900000000,538516480.7134503,0,1,2,32,1
2024-11-08,D7,d6,16,H1,95-5,2-II.F2,1,6,21,10,1000000,1,16,27,600000000,244948974.27831784,2100000000,458257569.495584,2700000000,519615242.27066314,0.2222222222222222,0.7777777777777778,2,II.F2,0.2222222222222222
2024-11-08,D7,d6,16,H10,100,II.F2,1,22,0,10,1000000,1,16,22,2200000000,469041575.9823429,0,0,2200000000,469041575.9823429,1,0,II.F2,II.F2,1
2024-11-08,D7,d6,16,H11,100,II.F2,2,13,0,10,1000000,2,16,13,1300000000,360555127.5463989,0,0,1300000000,360555127.5463989,1,0,II.F2,II.F2,1
2024-11-08,D7,d6,16,H12,100,II.F2,3,17,0,10,1000000,3,16,17,1700000000,412310562.561766,0,0,1700000000,412310562.561766,1,0,II.F2,II.F2,1
2024-11-08,D7,d6,16,H2,95-5,2-II.F2,2,1,28,10,1000000,2,16,29,100000000,100000000,2800000000,529150262.21291816,2900000000,538516480.7134503,0.034482758620689655,0.9655172413793104,2,II.F2,0.034482758620689655
2024-11-08,D7,d6,16,H3,95-5,2-II.F2,3,4,37,10,1000000,3,16,41,400000000,200000000,3700000000,608276253.0298219,4100000000,640312423.743285,0.0975609756097561,0.9024390243902439,2,II.F2,0.0975609756097561
2024-11-08,D7,d6,16,H4,50-50,2-II.F2,1,4,31,10,1000000,1,16,35,400000000,200000000,3100000000,556776436.2830021,3500000000,591607978.3099616,0.11428571428571428,0.8857142857142857,2,II.F2,0.11428571428571428
2024-11-08,D7,d6,16,H5,50-50,2-II.F2,2,7,35,10,1000000,2,16,42,700000000,264575131.10645908,3500000000,591607978.3099616,4200000000,648074069.8407861,0.16666666666666666,0.8333333333333334,2,II.F2,0.16666666666666666
2024-11-08,D7,d6,16,H6,50-50,2-II.F2,3,9,21,10,1000000,3,16,30,900000000,300000000,2100000000,458257569.495584,3000000000,547722557.5051662,0.3,0.7,2,II.F2,0.3
2024-11-08,D7,d6,16,H7,5-95,2-II.F2,1,5,24,10,1000000,1,16,29,500000000,223606797.74997902,2400000000,489897948.5566357,2900000000,538516480.7134503,0.1724137931034483,0.8275862068965517,2,II.F2,0.1724137931034483
2024-11-08,D7,d6,16,H8,5-95,2-II.F2,2,0,27,10,1000000,2,16,27,0,0,2700000000,519615242.27066314,2700000000,519615242.27066314,0,1,2,II.F2,0
2024-11-08,D7,d6,16,H9,5-95,2-II.F2,3,3,24,10,1000000,3,16,27,300000000,173205080.75688773,2400000000,489897948.5566357,2700000000,519615242.27066314,0.1111111111111111,0.8888888888888888,2,II.F2,0.1111111111111111
2024-11-08,D7,d6,31,A1,95-5,40-2,1,25,5,10,1000000,1,31,30,2500000000,500000000,500000000,223606797.74997902,3000000000,547722557.5051662,0.8333333333333334,0.16666666666666666,40,2,0.16666666666666666
2024-11-08,D7,d6,31,A10,100,2,1,8,0,10,1000000,1,31,8,800000000,282842712.47461903,0,0,800000000,282842712.47461903,1,0,2,2,1
2024-11-08,D7,d6,31,A11,100,2,2,15,0,10,1000000,2,31,15,1500000000,387298334.6207417,0,0,1500000000,387298334.6207417,1,0,2,2,1
2024-11-08,D7,d6,31,A12,100,2,3,6,0,10,1000000,3,31,6,600000000,244948974.27831784,0,0,600000000,244948974.27831784,1,0,2,2,1
2024-11-08,D7,d6,31,A2,95-5,40-2,2,17,5,10,1000000,2,31,22,1700000000,412310562.561766,500000000,223606797.74997902,2200000000,469041575.9823429,0.7727272727272727,0.22727272727272727,40,2,0.22727272727272727
2024-11-08,D7,d6,31,A3,95-5,40-2,3,24,7,10,1000000,3,31,31,2400000000,489897948.5566357,700000000,264575131.10645908,3100000000,556776436.2830021,0.7741935483870968,0.22580645161290322,40,2,0.22580645161290322
2024-11-08,D7,d6,31,A4,50-50,40-2,1,27,8,10,1000000,1,31,35,2700000000,519615242.27066314,800000000,282842712.47461903,3500000000,591607978.3099616,0.7714285714285715,0.22857142857142856,40,2,0.22857142857142856
2024-11-08,D7,d6,31,A5,50-50,40-2,2,24,3,10,1000000,2,31,27,2400000000,489897948.5566357,300000000,173205080.75688773,2700000000,519615242.27066314,0.8888888888888888,0.1111111111111111,40,2,0.1111111111111111
2024-11-08,D7,d6,31,A6,50-50,40-2,3,26,6,10,1000000,3,31,32,2600000000,509901951.3592784,600000000,244948974.27831784,3200000000,565685424.9492381,0.8125,0.1875,40,2,0.1875
2024-11-08,D7,d6,31,A7,5-95,40-2,1,26,15,10,1000000,1,31,41,2600000000,509901951.3592784,1500000000,387298334.6207417,4100000000,640312423.743285,0.6341463414634146,0.36585365853658536,40,2,0.36585365853658536
2024-11-08,D7,d6,31,A8,5-95,40-2,2,33,5,10,1000000,2,31,38,3300000000,574456264.6538029,500000000,223606797.74997902,3800000000,616441400.2968976,0.868421052631579,0.13157894736842105,40,2,0.13157894736842105
2024-11-08,D7,d6,31,A9,5-95,40-2,3,26,7,10,1000000,3,31,33,2600000000,509901951.3592784,700000000,264575131.10645908,3300000000,574456264.6538029,0.7878787878787878,0.21212121212121213,40,2,0.21212121212121213
2024-11-08,D7,d6,31,B1,95-5,40-8,1,41,6,10,1000000,1,31,47,4100000000,640312423.743285,600000000,244948974.27831784,4700000000,685565460.0401044,0.8723404255319149,0.1276595744680851,40,8,0.1276595744680851
2024-11-08,D7,d6,31,B2,95-5,40-8,2,28,11,10,1000000,2,31,39,2800000000,529150262.21291816,1100000000,331662479.03554,3900000000,624499799.8398398,0.717948717948718,0.28205128205128205,40,8,0.28205128205128205
2024-11-08,D7,d6,31,B3,95-5,40-8,3,36,12,10,1000000,3,31,48,3600000000,600000000,1200000000,346410161.51377547,4800000000,692820323.0275509,0.75,0.25,40,8,0.25
2024-11-08,D7,d6,31,B4,50-50,40-8,1,33,6,10,1000000,1,31,39,3300000000,574456264.6538029,600000000,244948974.27831784,3900000000,624499799.8398398,0.8461538461538461,0.15384615384615385,40,8,0.15384615384615385
2024-11-08,D7,d6,31,B5,50-50,40-8,2,28,9,10,1000000,2,31,37,2800000000,529150262.21291816,900000000,300000000,3700000000,608276253.0298219,0.7567567567567568,0.24324324324324326,40,8,0.24324324324324326
2024-11-08,D7,d6,31,B6,50-50,40-8,3,44,7,10,1000000,3,31,51,4400000000,663324958.07108,700000000,264575131.10645908,5100000000,714142842.854285,0.8627450980392157,0.13725490196078433,40,8,0.13725490196078433
2024-11-08,D7,d6,31,B7,5-95,40-8,1,34,9,10,1000000,1,31,43,3400000000,583095189.4845301,900000000,300000000,4300000000,655743852.4302,0.7906976744186046,0.20930232558139536,40,8,0.20930232558139536
2024-11-08,D7,d6,31,B8,5-95,40-8,2,24,7,10,1000000,2,31,31,2400000000,489897948.5566357,700000000,264575131.10645908,3100000000,556776436.2830021,0.7741935483870968,0.22580645161290322,40,8,0.22580645161290322
2024-11-08,D7,d6,31,B9,5-95,40-8,3,22,12,10,1000000,3,31,34,2200000000,469041575.9823429,1200000000,346410161.51377547,3400000000,583095189.4845301,0.6470588235294118,0.35294117647058826,40,8,0.35294117647058826
2024-11-08,D7,d6,31,C1,95-5,40-39,1,11,0,10,1000000,1,31,11,1100000000,331662479.03554,0,0,1100000000,331662479.03554,1,0,40,39,1
2024-11-08,D7,d6,31,C10,100,8,1,16,0,10,1000000,1,31,16,1600000000,400000000,0,0,1600000000,400000000,1,0,8,8,1
2024-11-08,D7,d6,31,C11,100,8,2,18,0,10,1000000,2,31,18,1800000000,424264068.7119285,0,0,1800000000,424264068.7119285,1,0,8,8,1
2024-11-08,D7,d6,31,C12,100,8,3,16,0,10,1000000,3,31,16,1600000000,400000000,0,0,1600000000,400000000,1,0,8,8,1
2024-11-08,D7,d6,31,C2,95-5,40-39,2,20,5,10,1000000,2,31,25,2000000000,447213595.49995804,500000000,223606797.74997902,2500000000,500000000,0.8,0.2,40,39,0.8
2024-11-08,D7,d6,31,C3,95-5,40-39,3,7,8,10,1000000,3,31,15,700000000,264575131.10645908,800000000,282842712.47461903,1500000000,387298334.6207417,0.4666666666666667,0.5333333333333333,40,39,0.4666666666666667
2024-11-08,D7,d6,31,C4,50-50,40-39,1,4,2,10,1000000,1,31,6,400000000,200000000,200000000,141421356.23730952,600000000,244948974.27831784,0.6666666666666666,0.3333333333333333,40,39,0.6666666666666666
2024-11-08,D7,d6,31,C5,50-50,40-39,2,8,18,10,1000000,2,31,26,800000000,282842712.47461903,1800000000,424264068.7119285,2600000000,509901951.3592784,0.3076923076923077,0.6923076923076923,40,39,0.3076923076923077
2024-11-08,D7,d6,31,C6,50-50,40-39,3,17,4,10,1000000,3,31,21,1700000000,412310562.561766,400000000,200000000,2100000000,458257569.495584,0.8095238095238095,0.19047619047619047,40,39,0.8095238095238095
2024-11-08,D7,d6,31,C7,5-95,40-39,1,11,8,10,1000000,1,31,19,1100000000,331662479.03554,800000000,282842712.47461903,1900000000,435889894.3540673,0.5789473684210527,0.42105263157894735,40,39,0.5789473684210527
2024-11-08,D7,d6,31,C8,5-95,40-39,2,13,2,10,1000000,2,31,15,1300000000,360555127.5463989,200000000,141421356.23730952,1500000000,387298334.6207417,0.8666666666666667,0.13333333333333333,40,39,0.8666666666666667
2024-11-08,D7,d6,31,C9,5-95,40-39,3,10,8,10,1000000,3,31,18,1000000000,316227766.01683795,800000000,282842712.47461903,1800000000,424264068.7119285,0.5555555555555556,0.4444444444444444,40,39,0.5555555555555556
2024-11-08,D7,d6,31,D1,95-5,40-II.F2,1,48,0,10,1000000,1,31,48,4800000000,692820323.0275509,0,0,4800000000,692820323.0275509,1,0,40,II.F2,1
2024-11-08,D7,d6,31,D10,100,25,1,92,0,10,1000000,1,31,92,9200000000,959166304.6625439,0,0,9200000000,959166304.6625439,1,0,25,25,1
2024-11-08,D7,d6,31,D11,100,25,2,0,0,10,1000000,2,31,0,0,0,0,0,0,0,NA,NA,25,25,NA
2024-11-08,D7,d6,31,D12,100,25,3,101,0,10,1000000,3,31,101,10100000000,1004987562.1120889,0,0,10100000000,1004987562.1120889,1,0,25,25,1
2024-11-08,D7,d6,31,D2,95-5,40-II.F2,2,65,2,10,1000000,2,31,67,6500000000,806225774.8298548,200000000,141421356.23730952,6700000000,818535277.1872451,0.9701492537313433,0.029850746268656716,40,II.F2,0.9701492537313433
2024-11-08,D7,d6,31,D3,95-5,40-II.F2,3,61,2,10,1000000,3,31,63,6100000000,781024967.5906653,200000000,141421356.23730952,6300000000,793725393.3193772,0.9682539682539683,0.031746031746031744,40,II.F2,0.9682539682539683
